Sample Name,Sample Type,TAG40:0-FA14:0,TAG40:0-FA16:0,TAG42:0-FA14:0,TAG42:0-FA16:0,TAG42:1-FA14:0,TAG42:1-FA16:0,TAG42:1-FA16:1,TAG42:1-FA18:1,TAG42:2-FA18:2,TAG44:0-FA14:0,TAG44:0-FA16:0,TAG44:0-FA18:0,TAG44:1-FA14:0,TAG44:1-FA16:0,TAG44:1-FA16:1,TAG44:1-FA18:1,TAG44:2-FA14:0,TAG44:2-FA16:0,TAG44:2-FA16:1,TAG44:2-FA18:1,TAG44:2-FA18:2,TAG44:3-FA18:2,TAG45:0-FA14:0,TAG45:0-FA16:0,TAG45:1-FA16:0,TAG45:1-FA18:1,TAG46:0-FA14:0,TAG46:0-FA16:0,TAG46:0-FA18:0,TAG46:1-FA14:0,TAG46:1-FA16:0,TAG46:1-FA16:1,TAG46:1-FA18:1,TAG46:2-FA14:0,TAG46:2-FA16:0,TAG46:2-FA16:1,TAG46:2-FA18:1,TAG46:2-FA18:2,TAG46:3-FA14:0,TAG46:3-FA16:0,TAG46:3-FA16:1,TAG46:3-FA18:1,TAG46:3-FA18:2,TAG46:3-FA18:3,TAG46:4-FA18:2,TAG47:0-FA14:0,TAG47:0-FA16:0,TAG47:0-FA17:0,TAG47:1-FA14:0,TAG47:1-FA16:0,TAG47:1-FA16:1,TAG47:1-FA17:0,TAG47:1-FA18:1,TAG47:2-FA14:0,TAG47:2-FA16:1,TAG47:2-FA18:1,TAG47:2-FA18:2,TAG48:0-FA14:0,TAG48:0-FA16:0,TAG48:0-FA18:0,TAG48:1-FA14:0,TAG48:1-FA16:0,TAG48:1-FA16:1,TAG48:1-FA18:0,TAG48:1-FA18:1,TAG48:2-FA14:0,TAG48:2-FA16:0,TAG48:2-FA16:1,TAG48:2-FA18:0,TAG48:2-FA18:1,TAG48:2-FA18:2,TAG48:3-FA14:0,TAG48:3-FA16:0,TAG48:3-FA16:1,TAG48:3-FA18:1,TAG48:3-FA18:2,TAG48:3-FA18:3,TAG48:4-FA14:0,TAG48:4-FA16:0,TAG48:4-FA16:1,TAG48:4-FA18:1,TAG48:4-FA18:2,TAG48:4-FA18:3,TAG48:4-FA20:4,TAG48:5-FA18:2,TAG48:5-FA18:3,TAG49:0-FA16:0,TAG49:0-FA17:0,TAG49:2-FA16:0,TAG49:2-FA16:1,TAG49:2-FA18:1,TAG49:2-FA18:2,TAG49:3-FA16:0,TAG49:3-FA16:1,TAG49:3-FA18:2,TAG49:3-FA18:3,TAG50:1-FA14:0,TAG50:1-FA16:0,TAG50:1-FA16:1,TAG50:1-FA18:0,TAG50:1-FA18:1,TAG50:1-FA20:1,TAG50:2-FA14:0,TAG50:2-FA16:0,TAG50:2-FA16:1,TAG50:2-FA18:0,TAG50:2-FA18:1,TAG50:2-FA18:2,TAG50:2-FA20:2,TAG50:3-FA14:0,TAG50:3-FA16:0,TAG50:3-FA16:1,TAG50:3-FA18:0,TAG50:3-FA18:1,TAG50:3-FA18:2,TAG50:3-FA18:3,TAG50:3-FA20:3,TAG50:4-FA14:0,TAG50:4-FA16:0,TAG50:4-FA16:1,TAG50:4-FA18:1,TAG50:4-FA18:2,TAG50:4-FA18:3,TAG50:4-FA20:3,TAG50:4-FA20:4,TAG50:5-FA14:0,TAG50:5-FA16:0,TAG50:5-FA16:1,TAG50:5-FA18:1,TAG50:5-FA18:2,TAG50:5-FA18:3,TAG50:5-FA20:4,TAG50:5-FA20:5,TAG50:6-FA20:4,TAG51:0-FA16:0,TAG51:0-FA17:0,TAG51:1-FA16:0,TAG51:1-FA17:0,TAG51:1-FA18:0,TAG51:1-FA18:1,TAG51:2-FA16:0,TAG51:2-FA16:1,TAG51:2-FA17:0,TAG51:2-FA18:1,TAG51:2-FA18:2,TAG51:3-FA16:1,TAG51:3-FA17:0,TAG51:3-FA18:2,TAG51:3-FA18:3,TAG51:4-FA16:1,TAG51:4-FA18:2,TAG51:4-FA18:3,TAG51:4-FA20:4,TAG51:5-FA18:2,TAG51:5-FA18:3,TAG52:0-FA16:0,TAG52:0-FA18:0,TAG52:0-FA20:0,TAG52:1-FA16:0,TAG52:1-FA16:1,TAG52:1-FA18:0,TAG52:1-FA18:1,TAG52:1-FA20:0,TAG52:1-FA20:1,TAG52:2-FA14:0,TAG52:2-FA16:0,TAG52:2-FA16:1,TAG52:2-FA18:0,TAG52:2-FA18:1,TAG52:2-FA18:2,TAG52:2-FA20:0,TAG52:2-FA20:1,TAG52:2-FA20:2,TAG52:3-FA14:0,TAG52:3-FA16:0,TAG52:3-FA16:1,TAG52:3-FA18:0,TAG52:3-FA18:1,TAG52:3-FA18:2,TAG52:3-FA18:3,TAG52:3-FA20:0,TAG52:3-FA20:1,TAG52:3-FA20:2,TAG52:3-FA20:3,TAG52:4-FA14:0,TAG52:4-FA16:0,TAG52:4-FA16:1,TAG52:4-FA18:0,TAG52:4-FA18:1,TAG52:4-FA18:2,TAG52:4-FA18:3,TAG52:4-FA20:0,TAG52:4-FA20:2,TAG52:4-FA20:3,TAG52:4-FA20:4,TAG52:4-FA22:4,TAG52:5-FA14:0,TAG52:5-FA16:0,TAG52:5-FA16:1,TAG52:5-FA18:1,TAG52:5-FA18:2,TAG52:5-FA18:3,TAG52:5-FA20:3,TAG52:5-FA20:4,TAG52:5-FA20:5,TAG52:5-FA22:5,TAG52:6-FA14:0,TAG52:6-FA16:0,TAG52:6-FA16:1,TAG52:6-FA18:1,TAG52:6-FA18:2,TAG52:6-FA18:3,TAG52:6-FA20:4,TAG52:6-FA20:5,TAG52:6-FA22:6,TAG52:7-FA16:0,TAG52:7-FA18:1,TAG52:7-FA20:5,TAG52:7-FA22:6,TAG52:8-FA18:2,TAG53:0-FA16:0,TAG53:1-FA16:0,TAG53:1-FA17:0,TAG53:1-FA18:0,TAG53:1-FA18:1,TAG53:2-FA16:0,TAG53:2-FA17:0,TAG53:2-FA18:1,TAG53:2-FA18:2,TAG53:3-FA16:0,TAG53:3-FA17:0,TAG53:3-FA18:2,TAG53:4-FA16:0,TAG53:4-FA17:0,TAG53:4-FA18:2,TAG53:4-FA18:3,TAG53:4-FA20:4,TAG53:5-FA20:4,TAG53:6-FA20:4,TAG54:0-FA16:0,TAG54:0-FA18:0,TAG54:1-FA18:0,TAG54:1-FA18:1,TAG54:1-FA20:0,TAG54:1-FA20:1,TAG54:2-FA16:0,TAG54:2-FA18:0,TAG54:2-FA18:1,TAG54:2-FA18:2,TAG54:2-FA20:0,TAG54:2-FA20:1,TAG54:2-FA20:2,TAG54:3-FA16:0,TAG54:3-FA16:1,TAG54:3-FA18:0,TAG54:3-FA18:1,TAG54:3-FA18:2,TAG54:3-FA18:3,TAG54:3-FA20:1,TAG54:3-FA20:2,TAG54:3-FA20:3,TAG54:4-FA16:0,TAG54:4-FA16:1,TAG54:4-FA18:0,TAG54:4-FA18:1,TAG54:4-FA18:2,TAG54:4-FA18:3,TAG54:4-FA20:1,TAG54:4-FA20:2,TAG54:4-FA20:3,TAG54:4-FA20:4,TAG54:4-FA22:4,TAG54:5-FA16:0,TAG54:5-FA16:1,TAG54:5-FA18:0,TAG54:5-FA18:1,TAG54:5-FA18:2,TAG54:5-FA18:3,TAG54:5-FA20:2,TAG54:5-FA20:3,TAG54:5-FA20:4,TAG54:5-FA20:5,TAG54:5-FA22:4,TAG54:5-FA22:5,TAG54:6-FA16:0,TAG54:6-FA16:1,TAG54:6-FA18:1,TAG54:6-FA18:2,TAG54:6-FA18:3,TAG54:6-FA20:3,TAG54:6-FA20:4,TAG54:6-FA20:5,TAG54:6-FA22:5,TAG54:6-FA22:6,TAG54:7-FA16:1,TAG54:7-FA18:1,TAG54:7-FA18:2,TAG54:7-FA18:3,TAG54:7-FA20:4,TAG54:7-FA20:5,TAG54:7-FA22:5,TAG54:7-FA22:6,TAG54:8-FA18:2,TAG54:8-FA18:3,TAG54:8-FA20:4,TAG54:8-FA20:5,TAG54:8-FA22:6,TAG55:1-FA16:0,TAG55:1-FA18:1,TAG55:2-FA18:1,TAG55:2-FA18:2,TAG55:3-FA18:1,TAG55:3-FA18:2,TAG55:4-FA18:1,TAG55:4-FA18:2,TAG55:5-FA18:1,TAG55:5-FA18:2,TAG55:5-FA20:4,TAG55:7-FA22:6,TAG56:10-FA18:2,TAG56:1-FA16:0,TAG56:1-FA18:1,TAG56:2-FA16:0,TAG56:2-FA18:0,TAG56:2-FA20:0,TAG56:2-FA20:1,TAG56:3-FA16:0,TAG56:3-FA18:0,TAG56:3-FA18:1,TAG56:3-FA18:2,TAG56:3-FA20:0,TAG56:3-FA20:1,TAG56:3-FA20:2,TAG56:4-FA16:0,TAG56:4-FA18:0,TAG56:4-FA18:1,TAG56:4-FA18:2,TAG56:4-FA20:1,TAG56:4-FA20:2,TAG56:4-FA20:3,TAG56:4-FA22:4,TAG56:5-FA16:0,TAG56:5-FA18:0,TAG56:5-FA18:1,TAG56:5-FA18:2,TAG56:5-FA20:1,TAG56:5-FA20:2,TAG56:5-FA20:3,TAG56:5-FA20:4,TAG56:5-FA22:4,TAG56:5-FA22:5,TAG56:6-FA16:0,TAG56:6-FA18:0,TAG56:6-FA18:1,TAG56:6-FA18:2,TAG56:6-FA18:3,TAG56:6-FA20:2,TAG56:6-FA20:3,TAG56:6-FA20:4,TAG56:6-FA20:5,TAG56:6-FA22:4,TAG56:6-FA22:5,TAG56:6-FA22:6,TAG56:7-FA16:0,TAG56:7-FA16:1,TAG56:7-FA18:0,TAG56:7-FA18:1,TAG56:7-FA18:2,TAG56:7-FA18:3,TAG56:7-FA20:3,TAG56:7-FA20:4,TAG56:7-FA20:5,TAG56:7-FA22:4,TAG56:7-FA22:5,TAG56:7-FA22:6,TAG56:8-FA16:0,TAG56:8-FA16:1,TAG56:8-FA18:1,TAG56:8-FA18:2,TAG56:8-FA18:3,TAG56:8-FA20:4,TAG56:8-FA20:5,TAG56:8-FA22:5,TAG56:8-FA22:6,TAG56:9-FA18:3,TAG56:9-FA20:4,TAG56:9-FA20:5,TAG56:9-FA22:6,TAG57:2-FA18:1,TAG57:3-FA18:2,TAG58:10-FA18:2,TAG58:10-FA20:4,TAG58:10-FA20:5,TAG58:10-FA22:5,TAG58:10-FA22:6,TAG58:2-FA18:1,TAG58:3-FA18:1,TAG58:5-FA18:1,TAG58:6-FA16:0,TAG58:6-FA18:0,TAG58:6-FA18:1,TAG58:6-FA20:4,TAG58:6-FA22:4,TAG58:6-FA22:5,TAG58:7-FA16:0,TAG58:7-FA18:0,TAG58:7-FA18:1,TAG58:7-FA18:2,TAG58:7-FA20:4,TAG58:7-FA22:4,TAG58:7-FA22:5,TAG58:7-FA22:6,TAG58:8-FA18:1,TAG58:8-FA18:2,TAG58:8-FA20:3,TAG58:8-FA20:4,TAG58:8-FA22:5,TAG58:8-FA22:6,TAG58:9-FA18:1,TAG58:9-FA18:2,TAG58:9-FA20:4,TAG58:9-FA22:5,TAG58:9-FA22:6,TAG60:10-FA22:5,TAG60:10-FA22:6,TAG60:11-FA22:5,TAG60:11-FA22:6,TAG60:12-FA22:6
1,20-50 years,0.008593026,0.01445588,0.023582896,0.045911982,0.011600957,0.035700586,0.010280028,0.0113035,0.008298995,0.112690753,0.174574294,0.008455318,0.057274188,0.170207972,0.037241848,0.112711433,0.021969583,0.120386111,0.030174534,0.047213404,0.074090212,0.028702928,0.02157663,0.040304519,0.030767759,0.019255239,0.290923557,0.743992331,0.022074214,0.542250283,0.685238695,0.266099752,0.515003244,0.315019379,0.425399105,0.179450256,0.268102809,0.444186812,0.039071358,0.091604448,0.060070345,0.095235622,0.167438227,0.031998832,0.050596843,0.017594026,0.131209762,0.043490563,0.047071267,0.062580773,0.02674134,0.003168196,0.051434701,0.051827202,0.042341375,0.044624448,0.08792586,0.196211841,7.494125599,0.262662744,2.863054792,4.999762262,1.249557187,0.064515649,3.71690224,3.144823302,3.59613198,1.602348484,0.022756092,1.7897667,3.065072118,1.112262665,0.872928556,1.033002937,0.858469274,1.816896578,0.442764677,0.085513188,0.088590988,0.119951102,0.109430095,0.55653194,0.143970531,0.033400142,0.071178467,0.04465825,0.447739707,0.219710114,0.185508428,0.069840884,0.114024446,0.217400043,0.043186637,0.078728429,0.145018872,0.032985755,0.227965554,25.42876264,0.491589484,0.732304021,19.41927418,0.026179005,2.712641633,21.91006621,7.458417841,0.206051138,12.48528605,13.49389209,0.037099814,4.605522515,8.170661483,7.588159239,0.024603441,6.153954047,11.48965618,1.101546311,0.056872863,2.849467534,1.062399724,1.721130663,0.787764748,5.536809201,1.429392636,0.035740954,0.285626453,0.237604648,0.126270879,0.153010363,0.089843092,0.497041282,0.424150614,0.098831011,0.054582851,0.030986363,0.088178325,0.081404205,1.368734607,1.184507912,0.179255345,1.534513591,1.252522503,0.176938487,0.723891768,2.192047234,0.794166348,0.185167664,0.140112402,1.821744794,0.041008586,0.127773021,1.233316257,0.181154595,0.03901748,0.186688424,0.135263426,1.256646424,2.803483271,0.084275576,11.99403101,0.098504144,18.4354059,15.06774938,0.03491227,0.584647381,0.056274997,31.31523144,1.023382589,7.682725548,37.28768629,8.169842312,0.023741251,0.21721231,0.542678585,0.110675612,41.628897,8.9151945,0.961872163,40.21178496,27.33697833,0.567095633,0.21672568,0.077670983,0.299225269,0.609438113,0.151376948,26.07486045,11.72324941,0.058358817,16.27419752,40.75415471,10.00792372,0.327659597,0.122607769,0.420764927,2.406762774,0.023324983,0.24511952,9.061526451,9.282735713,2.851193326,17.85554684,11.6992005,0.209809366,1.683415353,0.305009132,0.239535097,0.204127101,0.598426878,1.125617891,0.222336457,1.696909566,1.711242032,0.789858154,0.41420242,0.224255725,0.125514737,0.126701547,0.100990035,0.059526115,0.067390819,0.951454096,0.092796087,0.349471121,0.274530891,0.591417014,0.752507924,2.435229075,5.036230339,0.212686287,0.468103343,2.40695199,2.505849748,0.123945062,0.981135942,2.068629902,0.155846746,0.068834846,0.145467826,0.146027019,0.039467735,1.092179185,2.490161485,2.380600569,0.246601795,0.25079521,3.489106437,19.95796833,30.20937356,1.991577567,0.328701774,3.16492462,0.352136826,4.937990925,0.211875712,17.66176736,37.30215145,17.5782963,0.077215287,1.796982836,3.504994784,0.15877442,4.621726078,0.32423473,7.067226856,34.73412054,28.62809628,0.989044364,0.183620361,1.959826048,3.415005087,0.899131377,0.381924227,5.417525247,0.473279951,0.604682068,23.45466192,26.02687395,5.228300525,0.225268485,2.922816338,10.73465084,0.143808627,0.168147963,0.601020753,3.91593591,0.81155924,7.299356606,21.73855727,8.12130574,0.621303225,10.64534606,1.753326539,0.473467963,0.76877525,0.712931886,0.712759884,5.714237249,4.053342301,2.554410547,2.939738509,0.229982942,1.187373443,0.457469889,0.659047111,0.221916894,0.379562577,0.411616004,1.735244492,0.916056528,0.178761009,0.614596337,0.495266738,0.159289976,0.273060486,0.231199217,0.112019351,0.132619945,0.209041295,0.082906245,0.145213852,0.093856367,0.074877268,0.399763561,0.370684809,0.19142201,0.325756337,0.339043753,0.811004254,1.963676994,0.53427149,0.276652689,1.362206359,0.482195706,0.403536137,1.358844234,2.927147504,1.243805472,1.018894831,1.198125235,0.957610324,0.103088286,1.014444863,1.878128542,4.185534219,1.471319382,0.26528748,0.763911919,1.780390495,4.553081288,1.584978128,0.293923406,2.699090735,0.995177387,4.560701004,2.392187362,0.156720896,0.314346634,1.429428696,5.952348156,0.196619507,1.211441309,1.914539388,0.345572577,2.655733371,0.18412738,0.11734627,3.229318809,3.819569008,0.309839144,0.719215008,6.364897153,0.980177469,0.170694514,2.976139576,4.397847383,1.692958162,0.385836882,0.873930547,3.963789765,0.696909628,4.866817277,1.820831252,0.669107481,6.920527444,0.42480351,0.930968965,0.771716713,1.133568156,0.753066209,0.628297874,0.735336457,1.300531551,0.259044101,0.179600948,1.808175847,0.135501973,0.27400329,0.346896968,0.114639,0.308942924,0.641215459,0.179788507,0.418888162,0.151131484,0.114469768,0.31273907,0.853538101,0.382475625,0.23193735,0.391165973,0.589716537,0.654579522,0.961838994,0.537027723,0.135722153,0.337095985,0.979479832,1.713751606,0.777538339,1.02322195,1.177141793,0.76039142,3.010465576,0.125449528,0.191728041,0.184134153,0.500870567,0.161906309
2,20-50 years,0.044693529,0.125677814,0.250298024,0.433046164,0.16320231,0.558813481,0.103132721,0.169830441,0.178009401,1.864646755,2.131938126,0.054479179,1.228647393,2.234788236,0.682250397,1.289712206,0.419860846,1.661399657,0.369434139,0.863535579,1.024501655,0.678336605,0.224316953,0.316549924,0.301898041,0.219835283,6.095098079,14.18749193,0.349090519,12.13935319,12.66944038,5.708141691,9.726674298,8.762411533,7.865109495,3.660287548,4.0490848,9.134336811,1.375591439,2.061806014,1.408090741,1.560000369,3.423170198,0.901319183,1.19096651,0.247775574,1.71694433,0.886213608,0.764200159,1.108438616,0.561126264,0.061197641,0.958493633,1.155410001,0.708606524,0.769089423,1.648874213,4.695822217,127.327233,4.445656143,59.82050302,114.3143812,19.43107575,1.110335559,77.88576491,76.64857443,94.35512597,34.69520641,0.472061783,41.31448232,79.53418798,28.80398978,25.11995159,25.93966905,18.21365572,51.72038764,13.11466253,2.930070408,2.853392994,3.481518167,2.452437258,15.75036601,5.356054038,0.637500019,1.931318779,1.485109201,3.728310955,2.451563267,2.832570836,1.048502986,1.097300765,3.689140428,1.072326726,1.473250725,3.248556081,0.582146217,4.13460966,407.0200836,8.407260472,11.37184102,270.0627612,0.403995491,55.7990985,435.1023714,145.2147449,4.426645413,267.4416509,247.8671442,0.762133737,111.2694371,158.7850164,146.3945457,0.57620205,136.076121,245.8797179,22.63471077,1.453293537,81.39309893,27.12734031,39.65406125,20.57947764,163.7778261,37.70677264,0.855341505,4.926038778,8.262898287,3.969559234,4.449391926,2.419609387,17.22159606,15.38233964,2.135044505,1.457456657,0.63554106,1.30946312,1.02289174,16.60920085,12.86366141,1.947158557,13.72092461,26.43890191,3.343632358,13.7133458,43.42338482,13.03409908,4.371076717,3.24802999,36.06025636,0.940694016,3.304078719,32.5129179,4.528723568,0.577550118,5.647061627,3.801939919,18.02820436,44.98372918,0.568405592,200.9351616,1.710620617,176.0714367,270.5129606,0.674739041,4.587928849,1.538775556,1036.392178,21.73473474,140.7425489,1119.864071,158.435582,0.918824493,2.923569978,6.660347037,2.575365225,984.0184465,151.3859924,19.13578786,849.0136872,992.8575631,16.33893081,4.261468083,1.812518584,5.78234872,10.94567015,3.840869697,630.4200204,280.9699864,2.222242578,403.7232491,972.3614348,239.9274567,8.041803553,3.011511472,12.01800672,34.54576111,0.714649006,7.220007604,241.2159133,244.6021774,78.08874821,486.0497577,315.8303741,6.883601236,32.45372076,7.346096805,6.541732409,6.173732742,21.58715057,36.20411069,8.561020611,70.06099152,59.15549987,17.47073222,9.213976036,5.577322738,1.640104041,1.90212392,3.845331671,1.758794037,1.369158375,24.26743447,1.811443885,4.733145234,2.950168564,8.082780463,9.42852911,43.34200573,88.31901936,5.430488685,7.776117369,51.98047009,54.81776462,2.36633523,25.25757091,57.32283436,4.11315486,0.991115158,2.299319689,2.629404608,0.644182553,23.20160434,27.12248484,34.00700335,6.321863006,2.424866193,50.35750612,325.8788992,344.9535081,37.81461027,3.498671305,40.48074875,5.415314951,77.23866453,3.735737847,289.8456736,919.9772436,423.9639688,1.948368476,29.15900097,60.73098225,4.4677742,110.4638129,7.257137917,174.9172467,818.8334452,729.9585929,25.68043931,4.314138811,42.78543354,79.19211829,15.48215706,3.782317857,108.19593,11.47632688,16.67834476,564.7326021,734.735621,142.6735126,6.613775155,74.84296263,170.9574484,3.408897272,2.702471411,8.070835815,82.70663041,20.66427545,228.1503186,664.4179704,267.1174699,19.04521045,226.3479981,50.3453359,9.595862342,13.06690487,16.44165207,22.28606471,197.6238764,154.1785461,54.77265761,81.32492962,6.527422445,26.79876832,18.0373487,25.82037359,6.644858488,13.25640117,14.4230792,50.32206569,24.91148938,2.428956775,21.56797401,8.15071696,2.476483307,5.791789313,4.522104869,2.062870949,2.97947289,3.885766151,2.238138636,2.149581532,1.701852483,1.188983995,5.226493172,3.945878279,6.405391495,3.60034158,4.994807714,8.332368373,39.5559966,8.063778447,6.971400572,18.08802169,4.204997357,4.009772157,26.43436407,58.28631774,24.55937402,18.90414662,21.65615666,18.65258849,1.491755736,25.28937128,45.63334429,93.96486979,39.01812659,6.847244032,18.46210021,41.95801016,76.79035957,22.74989845,6.112149586,42.56752927,26.45505369,98.59726856,58.52674479,5.397688582,8.018863371,38.9965446,153.0271773,4.839863389,22.9764732,54.90149584,7.451205467,65.3319185,4.32605296,4.137441629,64.88361405,101.9233994,8.5448734,25.37963972,137.1921363,26.1997845,3.331251483,67.13999417,120.1067957,45.72544617,10.02774121,24.26157698,103.3156539,18.79778088,106.6378666,50.54685295,16.72460336,187.9305189,14.64979015,27.51202439,31.81386112,40.11935251,19.8644493,23.7573474,24.35029823,28.69632124,6.778292459,5.344043072,59.6807748,3.555914077,4.764194582,3.691795066,2.881328294,5.308915574,13.05047956,3.418389073,7.949320397,2.902301452,3.182398114,6.862472968,16.94430179,7.349575817,5.449448637,7.442729183,18.38797022,9.508686918,22.23411737,10.80471451,3.379340012,7.327633237,19.18614998,37.75421563,20.66641069,30.36534509,24.28689725,19.23974061,81.46718323,2.487613543,5.970403082,3.122124208,10.61928725,5.04334188
3,20-50 years,0.029983629,0.071080476,0.05051021,0.112831001,0.033220675,0.107630656,0.028027608,0.069638917,0.01462393,0.430597611,0.623544903,0.007443028,0.230133257,0.628229966,0.158864434,0.280500399,0.063674896,0.356350517,0.136425229,0.20853408,0.181812598,0.093675846,0.082440639,0.182667728,0.06888311,0.051168608,2.517502982,6.203683216,0.110073106,2.637016561,3.399242321,1.491653882,2.217163045,1.263191409,2.217978963,1.331239533,1.478141338,1.740278444,0.144083845,0.562082455,0.407571654,0.441619261,0.767516805,0.087078136,0.274525425,0.089756415,0.883844663,1.45877817,0.224988526,0.524593044,0.263772603,0.030729956,0.29821806,0.263783596,0.365094721,0.241939617,0.396425372,1.609526472,133.2835473,2.051137411,22.53585417,50.11250173,13.05877156,0.370371251,25.73906549,22.64306854,26.52049386,17.26623403,0.135589643,14.15683586,18.74688142,8.310224479,6.298521094,9.908792875,5.980639019,14.08725297,2.569368117,0.504723732,0.66677404,1.020053409,0.889887324,2.998113339,0.88060241,0.116655894,0.507594105,0.244233893,2.256182943,1.499670336,1.319218213,0.704274524,0.927674257,1.306701735,0.284548175,0.678058266,1.173663638,0.094776631,1.593525926,295.5033797,7.715437824,4.878676986,212.053141,0.150607662,26.83419721,301.4823271,120.2972612,1.69097529,193.2846706,133.9991321,0.15956689,32.51150151,95.60925307,101.3038033,0.159505052,54.16143672,132.5187347,9.250303412,0.302189711,18.69088935,10.62368389,26.66068098,8.120714791,48.59147863,14.13320395,0.287781646,1.305476472,1.230586632,1.01047581,1.632446657,0.916576908,3.570534604,2.801850018,0.753377432,0.256344276,0.235419412,0.560636269,0.451383502,9.122882923,7.510679468,0.708477132,7.092728859,12.98895168,1.97348761,5.707746188,22.7306545,3.8671146,2.60605584,1.485142457,16.20213827,0.298623377,1.543357365,10.9580942,1.425198776,0.231239828,1.557520485,1.067790385,18.83982486,48.0740861,0.733485916,152.7391596,1.229601545,94.15466434,216.4440811,0.312616357,3.757299643,0.593881847,877.892049,34.66652514,65.19692549,1077.756217,118.1340738,0.323493735,2.569193825,3.324933636,1.052398546,826.5386425,170.9986732,19.26814333,842.1306485,840.8135041,8.368078954,2.989586544,1.200605827,3.550032029,6.224026298,1.08101187,385.3293493,211.8208741,0.982377594,264.2905781,741.4709657,129.7466236,3.540655545,1.361722939,6.394233251,29.29597602,0.205968858,1.857754947,91.13656246,134.2148765,34.6607553,258.3305757,123.1112555,2.201265661,18.07344736,3.390211715,2.117534282,1.467469919,5.420164584,12.98384318,3.07921212,19.2235644,18.46134309,7.300359873,4.583827816,1.582198575,0.773141821,0.920767805,0.843225917,0.416380479,0.371864587,12.1194738,1.353104491,2.293084602,1.478939846,4.580888655,7.793662322,24.49311218,51.24370713,2.300225839,4.174721256,22.79721936,23.27500837,1.194932253,9.733075557,23.15397371,1.822062524,0.573744145,1.265496405,1.543656991,0.726658861,23.91582432,16.73600609,24.89994241,3.389317476,2.499194258,37.51230539,234.5104224,274.176055,22.29299743,1.645848536,34.08162298,3.618108347,56.44855599,4.454532639,230.5202056,819.1169927,194.5310932,0.914614726,20.76403306,35.93254659,2.379080989,54.41403094,5.531819747,76.22129385,675.9160274,487.4463426,11.67784447,2.726392746,21.19639981,53.91632602,15.69703442,2.993212545,79.80118571,6.565952143,6.290022491,292.3666667,370.0715882,66.30435698,2.632175548,39.57668348,184.322595,1.845750583,2.021854392,6.70280343,50.90181368,14.53727111,86.07611432,292.6576424,92.05672142,9.30735805,156.0653135,27.73281557,6.293478555,7.201144565,11.37528667,7.978715192,55.298411,36.64864618,37.63790548,38.24011578,2.153440445,13.98746156,4.358117364,5.74170571,3.729196306,5.32230119,3.462220713,20.32228318,16.77789079,1.607993006,9.30175999,5.394335735,1.798714102,3.182889384,2.319599341,1.845312317,1.664237738,3.218714064,0.98231291,1.462406844,1.107923852,0.645927941,2.915920864,3.294634488,2.047693905,2.905089615,2.868802314,8.423548748,38.84177709,7.087878808,1.744270661,19.69188349,4.175443768,2.659203539,16.11813516,47.46018352,18.24246689,17.85026043,16.15320226,15.31729471,1.350355096,14.39899244,43.89275162,83.60192473,24.97866164,4.692808744,12.28152069,39.05435895,117.3560856,22.21854382,4.672490045,37.14556112,23.27842281,93.33430136,42.93660075,2.447354262,4.45312285,29.36131191,146.7968006,3.638701515,16.36940215,46.86611355,4.949011938,30.99437683,3.18153703,1.912016103,57.93828422,57.52401525,3.074637288,14.1283141,113.2550103,19.00502202,2.36818884,39.24174485,57.33038936,20.7829891,6.285707353,16.00306742,59.03646277,11.20702317,81.8076572,31.85875545,9.205907746,89.61913192,6.409462415,14.99665621,14.05534854,14.59868393,12.38994289,11.13520474,11.15663018,32.28040815,6.253873423,2.409005938,23.53975798,1.772085393,3.2963761,4.448545213,1.595716262,4.636256493,9.977801088,4.924628872,8.057860636,5.103480809,1.585317874,4.493773481,16.06331397,6.657476426,5.573525307,6.70154199,15.29076583,5.680286028,16.53882234,9.343386176,4.550742328,9.065317203,13.51967283,33.41746239,12.14697185,15.13163021,30.24838462,9.589820046,43.08389808,2.813428696,3.646551345,2.756881597,8.864666391,2.710506461
